GeneSymbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
MCF2L2	0.764301622120743	-1.31147239220011	3.73467191766769	0.000242566600295886	0.0109087119335863	0.278343700203148
KCNQ3	0.764104300821792	-1.52736157723191	3.37898344519995	0.000868279681416753	0.0250774249903794	-0.873413046384598
LRRC75B	0.761180793632644	5.18288322225564	4.61769180960883	6.78366802411862e-06	0.000838957097367439	3.55941423032336
PATE3	0.760288702162002	-3.46382837719389	3.32972497629739	0.00102797205012612	0.0274900675881583	-1.02485305471933
PROM2	0.759275555661625	4.76721725051496	4.25783846275904	3.12149907665136e-05	0.00250929507024311	2.15218217148029
CLDN34	0.758719293187016	-2.71499032736993	3.51135156340411	0.000546431472484257	0.0184305985990188	-0.456667168641366
ACSM4	0.75325278188183	-2.42556488946001	3.39956384037554	0.000808686500367707	0.0239918392143916	-0.809553052533595
LEFTY1	0.750172873837618	-1.33463879067297	3.16552049844826	0.00177986045513113	0.0384964660996019	-1.51523952629568
FOXI3	0.74962099549849	-4.9944584828569	3.23535252736106	0.00141297022013101	0.033407395167877	-1.30941863310577
CLDN9	0.747994660695441	-0.225493574124108	3.27390257945375	0.00124185027425014	0.0307561198217047	-1.19406463348328
MAPRE3	0.743206125164347	4.89008185609854	7.09407777695487	1.99680516268014e-11	3.50221472759891e-08	15.4767579417654
PRKD1	0.741996681102195	4.17035777294819	3.93221340005846	0.000114562003204124	0.00642513002272431	0.961254587296692
FAXC	0.740844090408256	0.447060131660918	3.53903518691415	0.000495133117471946	0.0174636256588414	-0.3677162047711
C9orf172	0.739187371842379	3.02305316001647	4.93593175106868	1.63105715246143e-06	0.000294093323761106	4.88021542945273
NXPE2	0.738758858339591	-2.90921951757136	3.09570239002354	0.00223322286249647	0.0445559138429622	-1.71695320849385
APBA1	0.736361755390166	1.94633116039712	5.31327204499873	2.75659877038346e-07	7.82103824661884e-05	6.53461803987558
SLC5A12	0.735491013664556	-4.7086639910038	3.27689681529498	0.00122940025062628	0.0306049277875261	-1.18505352543561
EIF5A2	0.732509404903153	0.847117692725286	3.5289032757258	0.000513359199996645	0.017823330796676	-0.400342871710033
RAC3	0.732255357475486	5.86448228899387	4.46070706441934	1.33528822646326e-05	0.00133936516765922	2.93401225370936
MAST1	0.731034457561741	-0.0725467219225309	3.49280870901345	0.0005835366547126	0.019277692944127	-0.515902323099968
VSIG8	0.726033864203578	-1.50804755962771	3.70735873440577	0.000268449650098324	0.0116906758485329	0.186322232105081
FAAH	0.725458802212066	6.30351584356153	4.5815849834381	7.93920674222757e-06	0.000963340350174821	3.41401652137924
TMEM139	0.723031183924261	-0.667576239129429	3.26410394958622	0.00128341748260245	0.0311851051534623	-1.22350171186591
PFKP	0.72185915679589	5.44398841054725	4.57321165566733	8.23308217650354e-06	0.00098393566780948	3.38043010536798
VAX1	0.718413055347428	-4.56394270856562	3.11639006528828	0.00208885511367243	0.0427362478346577	-1.65760924544398
LRRC49	0.717089963170877	1.15206619015395	4.4560247145939	1.36216975297815e-05	0.00135465675485605	2.91562954868908
AGMAT	0.716283197996766	1.27734734019082	4.12522555539116	5.3509874985927e-05	0.00385211200784884	1.65751956414904
GALNT18	0.705218704953639	4.16801239918377	5.03108505787629	1.05100263403872e-06	0.000219813376162271	5.28855092937873
SLC25A42	0.704553594293584	4.07469841139233	6.65727627119955	2.42560133340395e-10	2.4630066592296e-07	13.1270917747066
CFAP276	0.70343680245595	0.785251127807779	4.06155105920068	6.89968393914636e-05	0.0045804001208423	1.42469315493616
NEBL	0.701767128049755	2.44823716918422	3.23053054917475	0.00143585196638961	0.033782795106774	-1.32376097158556
SOBP	0.700654991353364	2.04325279984527	3.52217982230168	0.000525799549658075	0.0179862601268674	-0.42194807430708
SORBS2	0.699301479600404	3.69443510095813	4.87751030598589	2.12985336649639e-06	0.000366886258926919	4.63253138380735
PLPP2	0.696915179202349	5.10694434946443	3.05786656711595	0.00252132574855695	0.0480196818034642	-1.82455783518909
PPP1R14D	0.692649698622996	0.0484677230578557	3.53341201882016	0.000505172077199761	0.0176243849645841	-0.385834062419709
SARM1	0.686291782627212	1.64453457864691	4.30693422698125	2.54855591282561e-05	0.00216868324938844	2.33862754736308
RAB6B	0.677887277140547	3.75333538946682	4.52845365909875	9.99026678577758e-06	0.0011013840977029	3.20174623679381
TMEM240	0.677852290478368	0.58953613497519	4.17457540180387	4.38511855422552e-05	0.00325392662564127	1.84006670613331
SIM2	0.676197266342448	4.90743204751864	3.16959492715188	0.00175623596080131	0.0381565995402474	-1.50334215087151
PDE3B	0.673987791857322	3.95032887455192	4.39504628205437	1.76336364467152e-05	0.0016277786984042	2.67767847216612
PEG3	0.669769221892119	0.276821596244752	3.43064052149237	0.000725902741482998	0.0221946776409374	-0.712469359765675
NBPF15	0.667604850340172	2.88995838362067	4.28267210385381	2.81780482245666e-05	0.00230949978691796	2.2462678288567
KIF5C	0.666257991054468	5.14609960290312	3.39811000684051	0.000812767460020615	0.0240160099021918	-0.814075573769832
WFIKKN1	0.66516819291179	0.152658304854444	3.77035863984507	0.000212288872877338	0.00991692306155566	0.399461120723891
TTLL6	0.661992909984181	-0.40909587862319	3.22832184206276	0.00144644741678	0.0338668810824473	-1.33032404383722
MEX3A	0.657533198752459	3.19722528609546	3.20791937514307	0.00154780992506387	0.0350405282336513	-1.39075767879975
TFEB	0.657010093450999	3.68671233715108	5.1660691332358	5.57672938110026e-07	0.000139729662272165	5.87813140585693
TECTA	0.649566457698144	-0.91015449717695	4.90782815201158	1.85497499710053e-06	0.000322414708279824	4.76077842817103
CCDC184	0.648480800927085	-1.01504129955202	3.30158379983011	0.00113108971191859	0.02933588004843	-1.11047662782385
ATP6V1B1	0.647509477498942	1.221900009958	3.2752265416644	0.00123633085091389	0.0306982382325375	-1.19008110162406
SYNPR	0.647349491179442	-4.64215207636779	3.2921780102159	0.0011676496712497	0.0297578178015297	-1.13894980511745
KIAA1549	0.646857337942191	2.31059014569457	3.84328725631204	0.000161171329274085	0.00829194254849312	0.65007463129785
PLPP1	0.646668114741579	8.2438313593419	3.58915153158348	0.000413578905421557	0.0154720938059235	-0.205120350773959
RNF208	0.643673052250142	4.496733991812	4.70051276348782	4.71282017648627e-06	0.000654132659460068	3.89639301577583
MACROD2	0.642688497934863	0.554697885959756	3.32950070375501	0.00102875803652363	0.0274900675881583	-1.0255380087839
RAP1GAP2	0.638341269948897	3.81118221238357	5.01033876072367	1.15728824610008e-06	0.000232578772208425	5.19900479363424
MYRIP	0.638291685134721	2.27522750578867	3.50947902328983	0.000550075514492042	0.0185211289722425	-0.462661588909275
EIF4EBP1	0.636441411898108	6.30970687677115	4.07280604159442	6.5979751738221e-05	0.00443535662120383	1.46562417698157
ENOX1	0.63575791951279	2.15352926065791	3.65783380524903	0.000322158293746294	0.0131710088082797	0.0209698994571772
C2CD4D	0.634144363121449	1.31307581804787	3.60285994074189	0.000393578273487216	0.0149088125300136	-0.160295008985944
NECTIN3	0.630979983073558	3.16569027415768	3.16175641856003	0.00180194660224794	0.0387816537691193	-1.52621837520799
OSBPL7	0.628213890652734	2.54806041343922	3.72320383132008	0.000253133129845659	0.0112011409956704	0.239634698842385
TFAP2A	0.627342248838917	3.28213299238976	3.13576627356922	0.00196150664173198	0.0413056009881095	-1.601702072351
RAB17	0.626698701084505	4.67187194653464	4.3303717754092	2.31198121921381e-05	0.0020092366514546	2.4282593947954
C1orf204	0.625806312813146	-0.933741583071523	3.41408607600855	0.000768960004391683	0.0231805396323886	-0.764283380320864
GREB1L	0.624251023035075	0.559799531628123	3.14288256519192	0.00191656623220246	0.0405887072644149	-1.58109019632865
TMEM121	0.62298351796449	2.33781664436289	3.35803699606139	0.000933125250518088	0.0260532351059992	-0.938053541615879
B4GALNT4	0.622087247771145	4.36173944456513	3.32967068067365	0.00102816228340414	0.0274900675881583	-1.02501888356966
FBXW10	0.621663966995951	-2.88431002090578	3.53517471187957	0.000502004783592086	0.0176243849645841	-0.380157397889223
PDZRN3	0.618133593653693	3.8943710620999	3.56623077455414	0.00044917071506407	0.016381570143159	-0.279733551229212
SOX9	0.614638440193359	5.08992649866603	3.37823561386563	0.000870520469087914	0.0251045611511407	-0.875727020209092
GUCY1A3	0.613981411614173	5.21286787302942	3.51396393286525	0.000541385520158839	0.0183566798601485	-0.448299666897991
F2RL3	0.610637804319219	1.6630806654814	3.29913250319871	0.00114051372369644	0.0294564006308907	-1.11790420574799
FAM171A1	0.608400735385807	4.78364807266056	3.93011066088399	0.000115498375572506	0.00643789317441649	0.953825952854388
NMNAT3	0.60444100867881	2.23394886654257	3.15031025870811	0.00187067649474232	0.0398783253068469	-1.55953121764207
TRPV5	0.601746124462594	-3.29648776127567	3.0737832476691	0.00239618994947038	0.0464620027086755	-1.77943769541256
CDCA7L	0.599674631121585	2.96233397926029	3.27605761469855	0.00123287788307749	0.0306519497399665	-1.1875798334528
ADCY1	0.599309310342775	1.36160603600002	3.14777195185737	0.00188624305736203	0.0400344194782019	-1.56690387164667
QDPR	0.598487436150068	5.07726826606496	4.77671317639898	3.3567813554839e-06	0.000502033974351557	4.21066415001749
CASP2	0.59743546151721	4.71327599986549	5.13774763201607	6.37610612413099e-07	0.000150547448836883	5.75343613068456
MPC1L	0.594694961780407	-3.54348195661627	3.19795572295957	0.00159966996300853	0.0358448694498531	-1.42014512819045
OR1D5	0.59382257992202	-5.54367734661144	3.55382336987556	0.000469618943427057	0.0167784412509967	-0.319947384232575
CABP4	0.593730511058847	1.66892224750412	3.88579367941187	0.000137008972494714	0.00734253918427924	0.798054422476092
OR52B2	0.591004597038682	-4.203872232622	3.77969052079664	0.000204982216862512	0.00969294585766777	0.431297489091384
BAIAP3	0.589046318674133	2.90605740427462	3.45084206629179	0.000676415624740084	0.0213585706188387	-0.648938502308391
MAGIX	0.587672218577804	1.78447280442673	3.4249607085251	0.00074041481279051	0.0224251538197289	-0.730271816410582
PRR36	0.581666773325535	3.91798074171377	3.45154801060388	0.000674744792508494	0.0213407398063383	-0.646712422448555
CORO2A	0.578840555415495	4.52629637304759	4.56090306551282	8.68415821519178e-06	0.00100710346876039	3.33114929119785
MCF2L	0.578633276580713	3.78190770742792	4.73662315919364	4.01482081156672e-06	0.000573762503093013	4.04481951724109
PARG	0.576808791185113	4.06933454501432	5.24485729464199	3.83132074202637e-07	0.000102663432049882	6.22776856921858
LFNG	0.576513839878503	4.65813509724587	3.60794774535941	0.000386389523310036	0.014703378842644	-0.143620130531419
VASH2	0.575100164450412	0.67283294195174	3.45429756752702	0.000668273896117807	0.0211824193620944	-0.638038291919687
RTN4R	0.574187900816007	2.27357522719127	3.56159857862894	0.000456704971038075	0.0165669215808803	-0.294761475496097
DPF1	0.573183292726918	-0.346055040288419	3.22708594216706	0.00145240781130847	0.0339652168528173	-1.33399469903782
IFT140	0.573099814807526	3.66949115345101	5.44714610445409	1.43502949138621e-07	4.80368708716894e-05	7.14366401540678
WDR66	0.571981405291849	0.50240558733611	3.63837239924184	0.000345915850038773	0.0137603185459753	-0.0434750460032234
RAB3A	0.566193943491049	3.67729298862723	3.73362220595477	0.00024351618346007	0.010925948203477	0.274796232145077
CDON	0.565692077708539	1.6783509676045	3.2890116929267	0.00118020245587666	0.0298814251722158	-1.14851847265168
ACSL3	0.561086211967518	6.50590833436615	3.25389564227254	0.00132809571124286	0.0319353574864039	-1.25408516283272
MEP1B	0.560688750204277	-3.64568098179724	3.3587725421713	0.000930773596190178	0.0260424203366779	-0.935789736304669
REXO2	0.560376851994135	7.05862278556083	3.21047265250612	0.00153477365121498	0.0350405282336513	-1.38321359674326
PARD6A	0.557006479215289	3.43323211809627	4.34576616906993	2.16820557050641e-05	0.00192770461160277	2.48735115284976
ZC2HC1C	0.554943133448277	0.396805731093509	3.57426092816088	0.000436385811233679	0.0159756953626781	-0.253641117064257
VASN	0.552024692211264	4.81301890969424	3.87766042936776	0.000141348709164761	0.00751250866643454	0.769631351634415
ZKSCAN7	0.550483512061817	0.991907066880319	3.67368353553736	0.000303955072633655	0.0126930848838119	0.0736771881113949
TLE1	0.549003347667576	5.00432138538418	4.4364985011476	1.47998090848147e-05	0.0014205607794693	2.83914107044425
HDAC1	0.545860713702077	7.3349357590917	7.85097584322061	2.14014664762785e-13	5.89854989609772e-10	19.750849270275
OVOL1	0.545420866868844	2.61559068314241	3.44485508313596	0.00069074219203147	0.0215346912108712	-0.667801219948798
KIF16B	0.544906033231653	2.96022301152238	4.45022915930855	1.39616272741122e-05	0.00136733270843848	2.89289834952586
CEACAM19	0.5443040075926	2.32672992837981	3.47032429109293	0.000631698018132876	0.0203801837187919	-0.587356240521989
ARSD	0.543468196696236	5.33427424673611	4.46791833376798	1.2948825650545e-05	0.00131906344322384	2.96235430004635
PLA2G16	0.542296832294983	4.33291350797238	3.18176114629947	0.00168741034902288	0.0372515747113203	-1.46773431060158
SMOC2	0.54108054693166	5.10192549315556	3.16830466364128	0.00176368560875795	0.0382753503371959	-1.50711123195912
SRCIN1	0.540980497760523	1.62979298005754	3.40740851261938	0.000786994718706022	0.0235402931906903	-0.785120461277132
SERGEF	0.538105230052368	4.98016324583519	4.24655215114142	3.26965142427007e-05	0.00260666879869597	2.10957316960153
MYEF2	0.537314191301284	2.61547088136646	3.28500270090412	0.00119627618630227	0.0300126872071907	-1.16062186204048
RAB26	0.53354648713479	3.71652915696456	4.28833338584655	2.75264374188266e-05	0.00227925990180867	2.26778009702746
ACER3	0.533060057904985	4.08046934660548	3.97687691535393	9.62961891188674e-05	0.00568147515801317	1.11984597158455
PXDN	0.532489397764149	4.6394180505934	3.15747100074457	0.00182740046077088	0.0392169489317604	-1.53870344080604
GNAZ	0.531493180258665	2.30221246415054	3.29092001298983	0.00117262201701095	0.0297710502735817	-1.14275248453825
ANKRD34A	0.531089322852531	0.649548612400061	3.08221176636365	0.00233226890879819	0.0456816893984198	-1.75545845526737
HES4	0.530606730327277	5.48554724559725	3.22959341974584	0.00144033866474375	0.033805904937836	-1.32654610282382
PHKA2	0.530364244756377	4.4282316812607	4.6643316978783	5.52890693622016e-06	0.000723523115494012	3.7485887641427
MEX3B	0.528025066307541	1.96818730033951	3.43321244493107	0.000719419331141471	0.0220663865750594	-0.704399455241724
LRRC20	0.527807440941532	3.58000022711187	3.87319337049619	0.000143787395489134	0.00757948147861163	0.754042223660883
RELL2	0.527551758561568	1.64494575088592	3.83444213623281	0.000166683102935892	0.0084404648423679	0.619458019691981
NME4	0.527402108613547	7.53762135384224	4.4751877461973	1.25534159409575e-05	0.00129515002004755	2.99096276968188
CCDC151	0.520426371874833	0.463161606213109	3.06852565232108	0.00243687701823619	0.0468273588773215	-1.79436535820436
AS3MT	0.518904197499436	2.86732008366874	3.08351393655951	0.00232253482523466	0.045612273116365	-1.75174843854853
FAM9B	0.51445511297881	-5.47329711592579	3.13348643924818	0.00197610893650677	0.0413056009881095	-1.60829650702232
PPIP5K1	0.511945678083431	2.74715769903644	4.41559446832594	1.61693366695988e-05	0.00150974216509555	2.75756099216243
JADE1	0.509996459404052	3.69186222862302	5.12720434143112	6.70123269224459e-07	0.000152667930239942	5.70714969851284
SAPCD2	0.508648505929472	4.49083450828362	3.48447390180483	0.000600973426103911	0.0196185792044378	-0.542437435682099
TSC22D1	0.507086129236387	6.34830258526461	4.54748039372445	9.20316169940269e-06	0.00103834268226068	3.2775307957762
CGN	0.505155153157748	4.31258813835833	3.38657900402329	0.000845823691768278	0.0246875589792517	-0.849884639028815
TMEM8A	0.505000261357554	6.22877279476264	4.53392088874468	9.75769990159596e-06	0.00108342080236529	3.22349606809683
SH3RF3	0.500907919345166	2.15859801584101	3.36397590162412	0.000914294937901573	0.0257415082720177	-0.919762602851852
KCTD1	0.498081044917395	3.4014302566205	3.87605471843126	0.000142220757399923	0.00751743855484033	0.764025967033247
UAP1L1	0.495459495663565	4.25913012800273	4.10086670585681	5.89955937347864e-05	0.0041239202533523	1.5680897347348
KRTAP21-1	0.493133386164173	-5.88037062142493	3.10959618019023	0.00213528661842596	0.0431824787518784	-1.67713753307993
TTC36	0.492178022828484	2.24417495190726	3.11660867877046	0.0020873766488025	0.0427362478346577	-1.65698022224798
CDR2L	0.491222252864315	4.36487408610961	4.30558131382335	2.5628973247321e-05	0.00216868324938844	2.33346594331165
ATP11A	0.49079502466741	4.07550575734093	3.2567431625787	0.00131548988144713	0.0317246828534494	-1.24556283442733
MARCKSL1	0.49035348556728	8.82480744956672	3.90125246651314	0.000129106644035691	0.00701649150248052	0.852218930118136
ZAR1	0.489533026883429	-3.78483799242736	3.14078426592929	0.00192971728996171	0.0407776951535939	-1.58717218542122
ASMTL	0.488172960685847	5.61422834958	3.49388506258554	0.000581319783435013	0.0192373972243769	-0.512471497981289
CABYR	0.485823765202551	1.00003773958852	3.26156844612016	0.00129438217816187	0.0312938789013496	-1.23110596276135
CATSPER2	0.484526001567867	0.91721579811513	3.051099609419	0.00257632890952254	0.048730503579822	-1.84367597283749
WWC1	0.480617282946604	4.74569106707196	3.85345595618779	0.000155048270706051	0.00807808452350869	0.685347862374952
PRICKLE4	0.479887729234723	3.93631083620645	3.92945764724955	0.00011579064590901	0.00643789317441649	0.95151965485903
CLDND2	0.475863774785743	1.33912491776282	3.14998122072184	0.00187268764463812	0.0398783253068469	-1.56048723046991
SLC2A6	0.475279772105977	2.25247819266259	3.55774597444292	0.000463061531564393	0.0166745710781311	-0.307247116688494
C10orf53	0.472533705434978	-5.55434002363478	3.34512041021643	0.00097533581095929	0.0268433007144616	-0.97773496548924
PPARGC1B	0.472265497109295	0.88285610661108	3.34125912316067	0.000988295916936274	0.0270456640077327	-0.989570792574901
OR52W1	0.471416584326787	-3.76343492215562	3.24060705156883	0.00138842173163942	0.0330293717244382	-1.29376780805162
ANKRD6	0.47129213172164	1.8003723186621	3.72382179049843	0.000252552840821527	0.0112011409956704	0.241717897202317
TRIM14	0.468373601192996	4.9778177316615	4.24076784063745	3.34816494676263e-05	0.00264738304581522	2.08777234526828
ARVCF	0.468144002226448	4.12860024225833	4.02398217354078	8.0048330212798e-05	0.00506351617965742	1.2887622028977
LRRFIP1	0.465546127656364	5.71132560664876	6.59503971687343	3.43525695107433e-10	3.15601963605129e-07	12.7999082273226
FAM213B	0.465403950878504	4.50786978464578	4.45022665413721	1.39617759582429e-05	0.00136733270843848	2.89288852903951
PECR	0.462804077089608	3.80418926465956	3.6554722506057	0.000324956911787783	0.0131970886835166	0.0131337554777282
AMD1	0.46131657084281	7.51974977168453	3.22893509655896	0.00144349830091766	0.033838897593687	-1.3285021917155
HES1	0.458155307117185	6.48085910143699	3.73054691597361	0.000246318389949881	0.0109498172748918	0.264408378416564
TSKU	0.45744861658465	4.98778956740701	3.24793132087558	0.00135486411073227	0.0323908219186589	-1.27191401127671
TMC3	0.453605817678211	-0.666491437512726	3.13413899665494	0.00197191908554681	0.0413056009881095	-1.60640942488406
AGFG2	0.452861650918376	4.00412609140756	3.71585757641494	0.000260128740991725	0.0114060540908031	0.214892843193957
CHCHD10	0.452272241895275	5.78255889512457	3.17010588818229	0.00175329386662141	0.0381356240910111	-1.50184916234406
NPAP1	0.450084161238892	-5.02688372516012	3.11093287076092	0.00212607662055363	0.0430865506726273	-1.67329841789187
MAPK6	0.448782390699654	4.67561002491661	4.05929987308294	6.96158828858904e-05	0.00458395641132247	1.41651778005508
TMEM25	0.446257990777665	4.01097456091534	3.30078374163231	0.00113415753642777	0.02933588004843	-1.11290139672019
TMEM79	0.445699776275043	4.6349051775788	3.078009572545	0.00236393870511726	0.0460681509473003	-1.76742121551533
TRPM2	0.442817448611994	2.57066303439129	3.0693825482831	0.00243020259386556	0.0468273588773215	-1.79193399709466
RBKS	0.441092417251477	2.00337697642422	3.80706170340647	0.000184899190125699	0.00900823251286642	0.525069307032204
OTUD3	0.438879522726691	2.70693509337877	4.10566251721851	5.78748194463028e-05	0.00406028687846371	1.58566148228645
ROGDI	0.436676131706513	5.67200841916659	4.29622408064979	2.66422516466844e-05	0.0022445806158056	2.29780330380563
RALGAPA2	0.436472381327067	4.18548965684631	3.11670615453088	0.00208671773998062	0.0427362478346577	-1.656699739381
GPR157	0.433933598514073	2.3563088351935	3.20782621809429	0.00154828749356856	0.0350405282336513	-1.39103282437614
FNIP2	0.432341560171104	4.05397670931759	3.69988578775898	0.000275973162703829	0.0119201172962516	0.161247489035176
TRIM62	0.431440310228787	3.39694426799204	4.12061023379687	5.45104065206486e-05	0.00389481167794452	1.64054079862869
SLC24A5	0.431433393977557	-5.09768677235395	3.65493172061724	0.000325600695244592	0.0131970886835166	0.0113407838599882
APBB1	0.430222849352023	3.555163333588	3.10702960413307	0.0021530740865032	0.0433151807621546	-1.68450480821537
PKN1	0.42723654233248	6.81843965156471	4.81069456871231	2.88171835447342e-06	0.000452008066771184	4.35210787121818
TRIM68	0.42276029026153	4.57718769228369	3.06224799624311	0.0024862918275488	0.047540166728344	-1.81215876295237
AFMID	0.422033332461171	5.63298897728703	4.05073457423282	7.2019936941132e-05	0.00472612463743286	1.38544729583069
PLPPR2	0.420684317903127	5.7769130206935	3.33923323370274	0.000995159716753578	0.0271949241010294	-0.995775768857173
PWWP2B	0.419588826167631	4.38392121364951	4.08869469117345	6.19338720881109e-05	0.00425227827115987	1.52356966858603
SAMD10	0.419571434653771	3.95244201418162	4.08751838784166	6.22251071721403e-05	0.00425712408748973	1.51927317885812
SORL1	0.419250547812056	4.48266839269665	3.27892687491809	0.00122102541838287	0.0304357149830242	-1.17893988241315
ELMO2	0.418666905430184	5.20479891345358	6.18111856007709	3.29975589770289e-09	2.27364966194221e-06	10.6751326593932
MACROD1	0.416645521523831	5.52292507940771	3.67708915700428	0.000300172480598348	0.0126170537433201	0.0850283600990318
SLC25A6	0.416428802635794	9.34166045409004	3.99468222781703	8.98167474160775e-05	0.00543208309686014	1.1834953951751
FAH	0.413053646390559	3.5810945791952	3.55719321230259	0.000463980346228899	0.0166745710781311	-0.309037549067586
KIAA1217	0.412397678790983	4.14363644914611	3.25915145994851	0.00130491536325186	0.0315090514433268	-1.2383498207376
KRBOX4	0.410423230535707	3.07484633055546	3.73293695888065	0.00024413796068727	0.0109284308017158	0.272480928888137
FN3K	0.407766068102202	5.42096526030934	3.82708066218581	0.000171406057073777	0.00854561486967516	0.594023345419163
LINC00371	0.406228088715824	-6.02228841400019	3.55127301343434	0.000473929069310262	0.016869951170116	-0.328198082417369
IVD	0.404900683331187	6.08795152458659	3.99072797681121	9.12188511942977e-05	0.00548250871056569	1.16933902102144
UGDH	0.404184368024675	6.33257291474668	3.10291591661733	0.00218186931491756	0.0438031266313261	-1.69630149420338
SHMT1	0.403905894856737	4.8054205238187	3.38718217121324	0.000844063902196053	0.024673522522831	-0.848014217105704
LDHA	0.401227434897255	8.71281526302853	3.27160341759453	0.0012514896652287	0.0309227159351821	-1.20097890343094
PPP1R14B	0.399911851980499	7.05618023789076	3.78210524407493	0.00020313065931161	0.00965270889186919	0.439546596911644
PLA2G4C	0.396061035513568	3.24104361836711	3.38571007741421	0.000848364882126596	0.0247243257868103	-0.852578658960131
TRIB3	0.394855863145475	4.59962996484227	3.07178784231187	0.0024115575188211	0.0467130313359594	-1.78510590182413
SLC25A15	0.394374642689993	3.1925434460909	3.33578910350222	0.00100693068979918	0.0272434605440603	-1.00631686331498
SURF2	0.392896531672085	5.65097736340563	5.08059507248656	8.34180585268784e-07	0.00018082973069203	5.50340427429563
SSBP3	0.392775644394879	6.11425484617701	3.52673630211097	0.000517338232878036	0.0178551100660393	-0.407310216751695
MATCAP1	0.392072251345396	3.68783399950585	3.08990547509279	0.00227529741817912	0.0451260059826782	-1.73351762751274
PRKCD	0.391245403138741	6.57297334493422	3.83069404018701	0.000169072172246485	0.0085167347758523	0.606502677256382
CAMSAP3	0.389934882387252	4.46169251064885	3.43170021836457	0.000723224819926678	0.022147899128326	-0.709145008156628
TJP1	0.389196036004247	4.89287357354883	4.00930104494863	8.48091472109666e-05	0.00527813831335864	1.23593501697303
ZNF443	0.388500349975835	2.58461018333855	3.12860536415205	0.00200771066151192	0.0416951149543052	-1.62240042484136
FARP2	0.385601739304229	2.86418286101194	3.93660953713603	0.000112627602538642	0.00640980630023015	0.976796415762395
CLSTN3	0.38538117146976	4.47006930280379	3.20703548990512	0.00155234665929231	0.0350405282336513	-1.39336800266475
PYGB	0.380859631353795	6.60661155604594	3.27153381259822	0.00125178257115934	0.0309227159351821	-1.20118815848582
PTMA	0.380856929112966	10.5517656586358	3.57660640727748	0.000432716603778792	0.0159349637652541	-0.24601018941137
GPR161	0.37915890825467	1.40262579429577	3.04724859510228	0.0026081220050492	0.0492353207861195	-1.85453869993572
ZNF438	0.378598775755243	2.32711959915648	4.08049488692071	6.39913813182169e-05	0.00433127794812931	1.49364135606751
PCBP4	0.376110595550228	5.36536760077579	3.74629373647283	0.000232284515828132	0.010594480292842	0.317677205415719
NUP210	0.375964603920137	5.49807971032736	3.77452773773987	0.000208994628548787	0.00982059359483671	0.413675858873623
DLG3	0.374743163570943	4.37159172043598	3.56152291383481	0.000456829019905061	0.0165669215808803	-0.29500680694325
PFKM	0.374003426265981	5.15303181286459	3.68038160884482	0.000296557833285085	0.0125196723798012	0.0960110632292839
FNBP1L	0.373002003332812	5.30565423456565	4.06851946144336	6.71137078482144e-05	0.00448036251043461	1.45002384784671
CTDSPL	0.37244845049977	5.18226746431232	3.48884688091926	0.000591764960278074	0.0194496105258005	-0.528522397950783
TDRKH	0.371165996457113	3.81867424094193	3.26557692651005	0.00127708736398323	0.0311096546885459	-1.21908165423838
CENPO	0.371046497935516	3.10255670328408	3.51814527399707	0.000533399909047926	0.0181497080163345	-0.434895253934487
TMEM268	0.370879382558565	4.66234868334005	3.1846436132556	0.00167147429176043	0.0371090374118917	-1.45927989760869
CCP110	0.3704912348609	3.87944759096828	3.52077640567447	0.000528431728355002	0.0180443067878815	-0.426453234408683
SCLY	0.370175589203005	3.34469097533577	4.19653324385674	4.01111834487024e-05	0.00304671284360557	1.92187566099644
TANC1	0.369686997076777	4.27411503956338	3.36501221812177	0.000911045687113121	0.0257415082720177	-0.916567945536928
MAPKAPK3	0.368873537049017	5.38436686719136	3.59846704712099	0.000399886228141552	0.0150683691397167	-0.174675746655147
KNSTRN	0.368328684935944	4.74876061836625	3.52231242617325	0.000525551481765589	0.0179862601268674	-0.421522315664808
ARHGEF5	0.368131570409672	3.12773880136158	3.20542919163468	0.00156062292429441	0.0351460726283917	-1.39811012278436
DHRS11	0.366865332672286	4.26980595644931	3.44447733262651	0.00069165559128578	0.0215346912108712	-0.668990393317708
CCDC112	0.366053938144099	3.49874967384496	3.06024544026605	0.00250224823776469	0.0477506184482633	-1.8178278323628
DTX3	0.362666083862471	4.52857177790855	3.14105733413561	0.00192800112812577	0.0407776951535939	-1.58638089661203
FAM110A	0.361727244136517	4.95552519465051	3.46112840839069	0.000652448614112998	0.0208947996477169	-0.616462253792744
LRRC45	0.361461882092576	4.89939004610385	3.09903921867876	0.00220933066128854	0.0441705869929946	-1.70740557939441
RERE	0.360529736548394	6.22355811885889	3.25318944635485	0.0013312393309551	0.0319353574864039	-1.25619769504322
DZANK1	0.359163089635297	1.40892483910188	3.33354312900254	0.00101467652686178	0.027379236689153	-1.01318564308222
TTLL13	0.358404272150093	-0.660512272342228	3.08921731149498	0.00228034045056972	0.0451690023745808	-1.73548214952819
KIF13A	0.357977473316515	3.74170005546873	3.65613932901257	0.000324164060415527	0.0131970886835166	0.0153468158385701
NECTIN2	0.351692010936413	6.38743770573924	3.39925492497055	0.000809552030714193	0.0239918392143916	-0.81051415714563
DBN1	0.35156558866437	5.63678724917923	3.11566030885877	0.00209379740330884	0.0427919844301244	-1.65970870577665
